id,sr,cobo,fecha,mes,anio,ing_telmex,ing_cisco,problema,diagnostico,responsable,codigo_cierre,subtipo,detalle_subtipo,tecnologia,observacion,clli
2962,634074959,MA150301948,Mar 11 2015 20:18:00,Mar,2015,Marco Zacarías,Carlos Amador,Alarmas de Interconnection Equipment Failure - Working XC Payload Bus en el ONS15454 NCPNXMMNA02.,Reemplazo de tarjeta MRC-12 en el ONS15454 NCPNXMMNA02 S12.,Cisco,Hardware,Dañado,"",Optica,"",NCPNXMMNA02
2964,634091605,MA150302251,Mar 12 2015 20:40:00,Mar,2015,Marco Zacarías,Jorge Mendoza,Potencia óptica en Rx y Tx de -40 dBm en el ONS15454 QRTRQRCOO1I,Se valida que el servicio G1B-1405-0027 no esta configurado en su ruta de trabajo por alarma de APC. Soporte Telmex autoriza cierre del evento.,Telmex,Consulta,DWDM,"",Optica,"",QRTRQRCOO1I
2968,634103037,MA150302335,Mar 13 2015 13:44:00,Mar,2015,Oscar Soriano,0,Dano en ventilador.,Se realiza el envió de la refacción y personal de CM realiza el cambio.,Cisco,Hardware,Dañado,"",Optica,"",GDLPXLSFO04
2969,634172491,4455147,Mar 19 2015 11:00:00,Mar,2015,Oscar Soriano,Luis Hernández, 9 servicios G30 afectados.,Reinicio de la tarjeta GE_XP del slot 16 en el NE Cisco ONS15454 ZPPNJALAO06.,Cisco,Hardware,Reset,"",Optica,"",ZPPNJALAO06
2970,634345835,MA150400219,Apr 02 2015 10:15:00,Apr,2015,Marco Zacarías,Carlos Amador,Alarma de LOF en tarjeta ADM_10G.,"Se cambia el parámetro FEC de Enhanced a Standard en el ONS15454 MNTRXLREO0G Shelf 5 Slot 1 P18 y P19, así como en el ONS15454 APDCXLAPO0Y Shelf 2 Slot 14 P18 y P19.",Cisco,Software,Bug,"",Optica,"",MNTRXLREO0G
2971,634365315,MA150400665,Apr 05 2015 21:57:00,Apr,2015,Mallela Vázquez,Carlos Amador,Solicitud de refacción de tarjeta E1_42.,Reset de tarjetas controladoras TCC2 en el ONS15454 CDMXDFPPA03 y remplazo de Ventiladores.,Cisco,Hardware,Dañado,"",Optica,"",CDMXDFPPA03
2972,634410231,MA150401134,Apr 08 2015 16:24:00,Apr,2015,Javier Solís ,Marvic González,Daño en modulo Power DC.,Cisco con personal en sitio revisa las condiciones y reemplaza el modulo.,Telmex,Hardware,Dañado,"",Optica,Carlos Hernandez,APDCXLBDO00
2976,634410391,MA150401143,Apr 08 2015 16:38:00,Apr,2015,Javier Solís ,Marvic González,Daño en tarjeta TCC se solicita la refacción.,"Personal de Cisco se presenta en sitio, valida y realiza sustitución de la unidad TCC del slot 7.",Cisco,Hardware,Dañado,"",Optica,Carlos Hernandez & Mario Rojas,APDCXLTRA00
2978,634231681,MA150302251,Mar 24 2015 18:34:00,Mar,2015,Ángel Miraflores,Carlos Amador,Alarma GAIN-LDEG en el ONS15454 QRTRQR57O05.,Reemplazo de tarjeta OPT-PRE en el ONS15454 QRTRQR57O05 Shelf 2 Slot 2. Apagado y encendido de los circuitos.,Cisco,Hardware,Dañado,"",Optica,Luis Hernandez,QRTRQR57O05
2980,634335383,MA15015070,Mar 31 2015 16:30:00,Mar,2015,Mario Ávila,Luis Hernández,"OMNIBUS no reporta ""link down"" en equipo Cisco.",Se realizan pruebas en conjunto comprobando diferencia entre alarma y evento.,Telmex,Consulta,Error en Pruebas,"",Optica,"",CDMXDFCTO16
2982,634266301,MA150304629,Mar 26 2015 21:50:00,Mar,2015,Marco Zacarías,Jorge Mendoza,Alarma de LOF en el ONS15454 NCGZXLANO1H S14.,Reset físico a tarjeta OTU-2 del ONS15454  MNTRXLREO0G Shelf 6 S13.,Cisco,Hardware,Reset,"",Optica,Carlos Hernandez & Mario Rojas,MNTRXLREO0G
2961,633970225,4430971,Mar 07 2015 15:42:00,Mar,2015,Marco Zacarías,Carlos Amador,Servicio FB2-1109-0027 afectado.,Cisco apoya en pruebas para recuperar el servicio. Alcatel corrige configuración.,Telmex,Terceros,Alcatel,"",Optica,"",CDMXDFCOA03
2963,634051077,4439375,Mar 10 2015 10:34:00,Mar,2015,Oscar Soriano,Carlos Amador,Servicio G30-1408-0007 afectado.,Personal del CM corrige alarma de LOS en el ONS15454 CHPWXNCHO00 S1 P5.,Telmex,Terceros,Fibra Interna (IS),"",Optica,"",CHPWXNCHO00
2965,633904935,4428634,Mar 03 2015 18:32:00,Mar,2015,Marco Zacarías,Jorge Mendoza,Servicio FB8-1402-0007 con pérdida de paquetes.,CNS4 realiza modificaciones en el ADVA TPXNXMTP05W y con ello las pruebas resultan sin errores.,Telmex,Terceros,ADVA,"",Optica,"",TPXNXMTPO01
2974,634335979,4475938,Apr 01 2015 19:18:00,Apr,2015,Sergio Navarrete,Carlos Amador,Servicio G40-1110-0002 con intermitencias. ,Cisco revisa historial de alarmas y queda al pendiente de la revisión de la malla Ciena.,Telmex,Terceros,Ciena,"",Optica,"",APDCXLTRO04
2984,634280547,0,Mar 28 2015 00:10:00,Mar,2015,Mario Ávila,Marvic González,Apoyo para la revisión del ONS15454 ECTPXMEAA01 ya que no se reflejan los cambios durante la ampliación de un servicio.,La tarjeta ML1000 del ONS15454 ECTPXMEAA01 S5/P0 concluye su resincronización y refleja los cambios efectuados por parte de Telmex en la ampliación de un servicio.,Telmex,Consulta,Ethernet,"",Optica,"",ECTPXMEAA01
2986,634280605,4469696,Mar 27 2015 23:39:00,Mar,2015,Javier Solís ,Marvic González,Apoyo en la revisión de servicio borrado TKS-0810-0590.,Configurar circuito faltante TKS-0810-0590 en el ONS15305 APDCXLTRO0O S4/P17.,Telmex,Consulta,SDH,"",Optica,"",APDCXLTRO0O
2987,634365209,MA150400425,Apr 05 2015 21:29:00,Apr,2015,Mallela Vazquez,Carlos Amador,Falla en tarjeta TCC.,Cisco realiza el envió de la tarjeta y personal de CM Telmex realiza el cambio. ,Cisco,Hardware,Dañado,"",Optica,"",ECTPXMGVA00
2990,634497673,MA150402445,Apr 15 2015 00:12:00,Apr,2015,Mallela Vázquez,Carlos Amador,Alarma de FTA Mismatch.,Remplazo de 15454E-FTA-48V por 15454E-CC-FTA.,Cisco,Diseño,"","",Optica,"",MNTRXLREO0G
2992,634639409,4469011,Apr 27 2015 20:40:00,Apr,2015,Sergio Navarrete,Marvic González,Servicio D34-1301-0014 con errores. ,Soporte Cisco comenta que no hay facilidades en el ONS15454 CDMXDFVLO0C.,Telmex,Consulta,SDH,"",Optica,"",CDMXDFVLO0C
2993,634564383,MA150403632,Apr 21 2015 13:05:00,Apr,2015,Javier Solís ,0, Módulo DC con Power input A y B en el Nodo Cisco ONS15305 MNTRXLRCA01.,Se realiza el reemplazo de la parte alarmada y se monitorea su funcionamiento.,Cisco,Hardware,Dañado,"",Optica,"",MNTRXLRCA01
2994,634567197,MA150403632,Apr 21 2015 16:08:00,Apr,2015,Sergio Navarrete,Luis Hernández,Soporte Telmex reporta 700 líneas afectadas tras el cambio de modulo de DC en el ONS15305 MNTRXLRCA01.,Se realiza el reemplazo de tarjeta 15305-S1.1-2-21E1= en el ONS15305 MNTRXLRCA01 S1 y se restablecen los servicios,Cisco,Hardware,Dañado,"",Optica,"",MNTRXLRCA01
2997,634601705,0,Apr 23 2015 13:20:00,Apr,2015,Luz María Lara,Luis Hernández,El nodo ONS15454 CDMXDFTCO00 no reporta alarmas de HouseKeeping al servidor NMA. , Se reconfiguran las direcciones IP del gestor CPO en el campo Trap Destination /SNMP del nodo ONS15454 CDMXDFTCO00.,Telmex,Consulta,Gestión,"",Optica,"",CDMXDFTCO00
2998,634611597,4511948,Apr 24 2015 10:55:00,Apr,2015,Javier Solís ,Luis Hernández, Alarma FAILTOSWR en el anillo 207.,Se aplica un exercising al anillo 207 y se clarea la alarma. ,Telmex,Consulta,SDH,"",Optica,"",TOLCXMTOA03
2999,634866841,MA150502665,May 15 2015 14:14:00,May,2015,Samuel Arguello,Luis Hernández,"Alarma de ""switched to protection"" en el NE Cisco ONS 15454 LEONGJMAO05","Se borran los circuitos dados de baja y se clarea las alarmas de ""switched to protection"".",Telmex,Consulta,DWDM,"",Optica,"",LEONGJMAO05
3000,634621405,MA150404576,Apr 26 2015 12:59:00,Apr,2015,Marco Zacarías,Marvic González,Equipo NAM que conecta en el 15305 de Zapateros afectado.,Se aplica reset lógico al módulo 4 del nodo y se elimina la alarma.,Cisco,Hardware,Reset,"",Optica,"",CHCNXMSPA00
3002,634669041,MA150405196,Apr 29 2015 13:25:00,Apr,2015,Javier Solís ,0,Alarma de Equipment Failure en una tarjeta OSCM en el Nodo ONS15454 LEONGJPSO06 Shelf 2 slot 8.,Se aplica soft reset por software en CPO a la tarjeta OSCM y la alarma se clarea.,Cisco,Hardware,Reset,"",Optica,"",LEONGJPSO06
3004,634714697,MA141100681,May 04 2015 12:39:00,May,2015,Samuel Arguello,Luis Hernández,Condición de FTA-Mismatch en el ONS15454 CDMXDFCTO03.,Reemplazo de FAN-Tray con versión mas reciente (15454E-CC-FTA=) en el ONS15454 CDMXDFCTO03.,Telmex,Diseño,"","",Optica,"",CDMXDFCTO03
3005,634745261,MA150303311,May 06 2015 10:37:00,May,2015,Samuel Arguello,Luis Hernández,FAN de equipo Cisco ONS15305 en Bosque de Encinos en falla.,Se recupera la gestión y monitorea y valida el funcionamiento del Nodo.,Telmex,Consulta,Gestión,"",Optica,"",MNTRXLBOA00
3008,634800363,MA150501284,May 11 2015 13:26:00,May,2015,Samuel Arguello,Luis Hernández,Solicitud de refacción para un módulo ONS-XC-10G-S1.,"Se reinserta el modulo y este es reconocido apropiadamente, persiste LOS por corregir de parte de CM.",Cisco,Hardware,Dañado,"",Optica,"", CHHHXHCAO01
2989,634441301,4490215,Apr 10 2015 17:47:00,Apr,2015,Sergio Navarrete,Marvic González,Servicio F30-0802-0002 afectado. ,Cisco reporta Link down para que se corrija el cableado.,Telmex,Terceros,Cable Ethernet,"",Optica,"",CDMZDF43O00
2996,634585745,4511948,Apr 22 2015 19:31:00,Apr,2015,Sergio Navarrete,Marvic González,"Servicios G30-1304-1813, G15-1105-0037 y G10- 1105-0044 afectados.",Limpieza de fibras en el traspaso y en el ONS15454 MNTRXLREO0G Shelf 4 S16 P1.,Telmex,Terceros,Fibra Interna (IS),"",Optica,"",MNTRXLREO0G
3001,634969489,4556676,May 19 2015 14:17:00,May,2015,Samuel Arguello,Jorge Mendoza,Nodo Cisco ONS15305 TOLCXM86O00 está fuera de gestión  y un servicio STM 1.,Se reinicia el equipo al retirar la alimentación del Power 2.,Telmex,Terceros,Fuerza,"",Optica,Fernando Estrada & NCR,TOLCXM86O00
3003,634683739,4522556,Apr 30 2015 12:03:00,Apr,2015,Javier Solís ,Luis Hernández,Servicio F30-1108-0018 con errores.,Incremento de 1 VC-12 en el medio de transmisión de lado Metro para el servicio F30-1108-0018. CNSIV da seguimiento a las pruebas en LD y pruebas ECPA.,Telmex,Terceros,Indeterminado,"",Optica,"",CDMXDFMIA02
3009,634566635,4469011,Apr 21 2015 14:45:00,Apr,2015,Sergio Navarrete,Luis Hernández,Revisión del servicio D34-1301-0014.,Se valida el medio de transporte Cisco y se queda al pendiente de apoyo en pruebas.,Telmex,Terceros,Indeterminado,"",Optica,"",CDMXDFVLO0C
3024,633185589,MA150100014,Jan 01 2014 12:21:00,Jan,2014,Samuel Arguello,Luis Hernández,3 servicios G30 y 329 ADSL afectados en Tepic.,Se  aplica work around para activar el puerto Trunk como standard.,Cisco,Software,Bug,"",Optica,"",CHPWXNCHO00
3026,632836249,MA140900886,Nov 26 2014 09:56:00,Nov,2014,Daniel Carranza,Luis Hernández,Pruebas de interoperabilidad en el nodo MNTRXLMAA02 de Mayo. ,"Cambio de las tarjetas FMEC por las UNPROT del slot 18,19 y 21 .",Cisco,Hardware,Dañado,"",Optica,Carlos Hernandez y Mario Rojas,MNTRXLMAA02
3028,633293731,MA150101380,Jan 12 2015 19:28:00,Jan,2015,Marco Zacarías,Jorge Mendoza,Alarmas de Improper Removal en el equipo ONS15454 APDCXLMQO00 slot 23 y alot 24.,Se reemplazan las tarjetas  MIC48V-AP slot 23 y MIC48V-CTP slot 24.,Cisco,Hardware,Indeterminado,"",Optica,"",APDCXLMQO00
3029,633254589,MA141103293,Jan 08 2014 12:56:00,Jan,2014,Javier Solís ,Marvic González,Alarma de  Equipment Failure en TCC de protección en el Nodo Cisco ONS15454 NZYLXNTMDJA02.,"Se realiza la confirmación de falla y envío de la refacción, personal de CM realiza el cambio.",Cisco,Hardware,Dañado,"",Optica,"",NNZYLXMBJA02
3030,632811259,MA141103298,Nov 24 2014 19:45:00,Nov,2014,Javier Solís ,Carlos Amador,Alarmas de Equipment failure en las tarjeta E1_42 del ONS15454  CDMXDFEOA03 S4 y S17.,Ejecución de plan de trabajo sobre tarjetas controladoras TCC slot 7 y 11 del ONS15454 CDMXDFEOA03.,Cisco,Software,Bug,"",Optica,Fernando Estrada,CDMXDFEOA03
3033,633347209,MA150102040,Jan 16 2015 03:55:00,Jan,2015,Sergio Navarrete,Carlos Amador,Solicitud de refacción para unidad Fan-Tray,Reemplazo de Fan-Tray en el ONS15454 CDMXDFCTO0N.,Cisco,Hardware,Dañado,"",Optica,Fernando Estrada,CDMXDFCTO0N
3034,633254085,MA150100842,Jan 08 2015 12:29:00,Jan,2015,Javier Solís ,Marvic González,Mismatch de módulo SFP STM4 de tarjeta MRC2.5G_12 del slot # 14 del nodo CDMXDFSBA02,Se proporciona información correcta para aprovisionar módulos SPF - STM4 dentro de la tarjeta MRC2.5G_12.,Telmex,Consulta,SDH,"",Optica,"",CDMXDFSBA02
3035,633743423,MA150202814,Feb 18 2015 10:37:00,Feb,2015,Sergio Navarrete,Hernan Pascual,Alarmas de power input failure en el ONS15305 GDLPXLEVA00.,Reemplazo de modulo DC en el ONS15305 GDLPXLEVA00.,Cisco,Hardware,Dañado,"",Optica,"",GDLPXLEVA00
3036,633409919,MA141203374,Jan 21 2015 17:56:00,Jan,2015,Javier Solís ,Eduardo Servin,Solicitud de refacción del módulo Power 2 para el NE Cisco ONS15305 CDMXDFCUHAQ.,Cisco realiza el envío y personal de CM Popocatépetl realiza el cambio.,Cisco,Hardware,Dañado,"",Optica,"",CDMXDFCUHAQ
3037,633669933,MA150200902,Feb 11 2015 21:53:00,Feb,2015,Javier Solís ,0,Falla en FAN-Tray,Se realiza el cambio de unidad.,Cisco,Hardware,Dañado,"",Optica,"",CHCNXMACA01
3039,633678977,4395624,Feb 12 2015 06:32:00,Feb,2015,Sergio Navarrete,Luis Hernández,Servicio D32-1405-0809 afectado.,Se corrige falso contacto en roseta conectada hacia la NTU en Central Borda. Reemplazo de tarjeta E1_42 en el ONS15454 CRNVXOBOA03 S1 (tarjeta de trabajo ).,Cisco,Hardware,Dañado,"",Optica,Fernando Estrada,CRNVXOBOA03
3041,633614265,"4388133, 4388134, 4388135",Feb 07 2015 08:45:00,Feb,2015,Oscar Soriano,Luis Hernández,16 servicios G30 fuera de servicio.,Reemplazo de tarjeta GE-XP en el ONS15454 LEONGJPMO0H Shelf 3 slot 1.,Cisco,Hardware,Dañado,"",Optica,"",LEONGJPMO0H
3044,633699465,MA150202143,Feb 13 2015 18:00:00,Feb,2015,Javier Solís ,Marvic González,Anillo 3 conmutado y con afectación de servicio.,Conmutación de las tarjetas crossconectoras en los nodos ONS15454 MNTRXLSJA01 y el ONS15454 MNTRXLDOA00. Reemplazo de tarjeta crossconectora XC-VXL-2.5G en el ONS15454 MNTRXLMIA02 S8.,Cisco,Hardware,Reset,"",Optica,Carlos Hernandez y Mario Rojas,MNTRXLMIA02
3106,632742077,MA141102627,Nov 18 2014 21:18:00,Nov,2014,Javier Solís ,Hernan Pascual,Alarma de Improper Removal en tarjeta FMEC.,Pendiente reemplazo de tarjeta FMEC en ONS15454 CDMXDFGUA04 S29 en ventana de mantenimiento.,Cisco,Hardware,Dañado,"",Optica,"",CDMXDFGUA04
3025,633415321,436277,Jan 22 2015 05:41:00,Jan,2015,Marco Zacarías,Luis Hernández,Servicio FB4-1307-0014 afectado.,Se valida el transporte tanto para Alcatel como para Cisco. Se verifica equipos de marcadores ADVA.,Telmex,Terceros,Indeterminado,"",Optica,"",LRMAXMLMA02
3027,633214751,MA150100475,Jan 06 2015 02:29:00,Jan,2015,Sergio Navarrete,Carlos Amador,Enlace de 10 Gb caído.,Cambio de jumper óptico del BDFO que conecta al COM RX del ONS15454 TEPCXNTPO0A S13.,Telmex,Terceros,Patch Cord (ONS-BDFO),"",Optica,"",TEPCXNTPO0A
3031,633274785,MA150101137,Jan 10 2015 14:38:00,Jan,2015,Oscar Soriano,Carlos Amador,Posible daño en tarjeta MRC 2.5G en el ONS15454  NCGZXLPUA01.,Personal del CM dará seguimiento a la atenuación de potencia óptica entre Escobedo y Cosmopolis.,Telmex,Terceros,Fibra Externa (OSP),"",Optica,"",NCGZXLPUA01
3045,633687023,MA150201941,Feb 12 2015 22:15:00,Feb,2015,Javier Solís ,Marvic González,Se reporta afectación de 741 ADSL afectados.,"Soporte Cisco revisa configuración, CM cambia de puerto en equipo ISAM.",Telmex,Terceros,ISAM,"",Optica,"",SLVCXLSVO00
3056,633608141,MA150200718,Feb 06 2015 11:47:00,Feb,2015,Marco Zacarías,Marvic González,Falla de tarjeta TCC2 en el ONS15454 SMATXMSAO00. ,Reemplazo de tarjeta TCC2 en el ONS15454 SMATXMSAO00 S7.,Cisco,Hardware,Dañado,"",Optica,Fernando Estrada,SMATXMSAO00
3057,633606455,MA150200727,Feb 06 2015 10:22:00,Feb,2015,Marco Zacarías,Marvic González,Tarjeta XC_VXL con alarma de Equipment Failure.,Reemplazo de tarjetas XC_VXL en el ONS15454 TPZNXMTEA01 S8.C27,Cisco,Hardware,Fuera de Soporte,"",Optica,Fernando Estrada,TPZNXMTEA01
3058,633640281,MA15020192,Feb 10 2015 05:24:00,Feb,2015,Marco Zacarías,Luis Hernández,Soporte Telmex reporta anillo STM 64 conmutado.,Se realiza el envío y cambio de la tarjeta STM 64 del slot 6 CDMXDFGIO0K.,Telmex,Hardware,Fuera de Soporte,"",Optica,"",CDMXDFGIO0K
3061,633632349,MA150201269,Feb 09 2015 14:37:00,Feb,2015,Sergio Navarrete,Luis Hernández, El anillo 551 esta conmutado. ,Temporalmente se migran de slot 14 al 12 y en ventana de mantenimiento se normaliza. ,Cisco,Instalacion,Manipulación,"",Optica,Fernando Estrada,CDMXDFNXO0I
3062,633409253,MA150102762,Jan 21 2015 16:43:00,Jan,2015,Javier Solís ,Eduardo Servin, Dano en la tarjeta E1_42 del slot 4 en el NE CDMXDFPPA03.,Se realiza el cambio de la tarjeta y se conmutan controladoras.,Cisco,Hardware,Dañado,"",Optica,"",CDMXDFPPA03
3064,633567093,MA141005386,Feb 04 2015 01:31:00,Feb,2015,Daniel Carranza,Luis Hernández,Soporte Telmex solicita apoyo para configurar enlace de respaldo STM 16 del nodo ACPTXNACO02 slot 6 puerto 1.,Soporte Cisco revisa la configuración solicitada pero no se proporcionan recursos disponibles.,Telmex,Consulta,SDH,"",Optica,"",ACPTXNACO02
3065,633701665,MA150202231,Feb 14 2015 13:20:00,Feb,2015,Samuel Arguello,Luis Hernández,Anillo STM 16 conmutado,Se aplica reset a la tarjeta STM 16 del slot 6 en el NE isco ONS15454 MNTRXLSJA01,Cisco,Hardware,Reset,"",Optica,"",MNTRXLSJA01
3066,633706317,MA150202400/MA15020358,Feb 16 2015 00:00:00,Feb,2015,Samuel Arguello,Jorge Mendoza,Anillo 206 conmutado.,Se aplica reset a la tarjeta 15454E-S64.2= del slot 13 y posteriormente es sustituida por 15454E-10G-XR y módulo ONS-XC-10G-I2= (códigos nuevos).,Cisco,Hardware,Dañado,"",Optica,"",CDMXDFVLA08
3067,633396345,MA150102719,Jan 21 2015 01:59:00,Jan,2015,Marco Zacarías,Luis Hernández,Alarma en tarjeta STM64.,Reset logico en tarjeta OC-192IR/STM-64SH.,Cisco,Hardware,Reset,"",Optica,"",CTIZXMIZA01
3068,633669979,MA150200715,Feb 11 2015 21:57:00,Feb,2015,Javier Solís ,Marvic González,Se  solicita refacción para tarjeta E3_12 del ONS15454 CHCNXMCAO00.,Reemplazo de tarjeta E3_12 en el ONS15454 CHCNXMCAO00 S17.,Cisco,Hardware,Dañado,"",Optica,"",CHCNXMCAO00
3069,633699969,MA150200406,Feb 13 2015 21:12:00,Feb,2015,Javier Solís ,Marvic González,Solicitud de refacción de tarjeta TCC2 con alarma de Equipment failure e Improper Removal.,Reemplazo de tarjeta TCC2 en el ONS15454 TTTNXMFDA01 S7.,Cisco,Hardware,Dañado,"",Optica,"",TTTNXMFDA01
3072,633592513,MA150103282,Feb 05 2015 11:41:00,Feb,2015,Marco Zacarías,Marvic González,"Alarma de ""Interconnection Equipment Failure"" en tarjeta ML1000.",Conmutación de tarjetas controladoras en el ONS15454 CDMXDFCAA02.,Cisco,Hardware,Reset,"",Optica,"",CDMXDFCAA02
3076,632943263,4298813,Dec 08 2014 16:33:00,Dec,2014,Marco Zacarías,Carlos Amador,10 cámaras de Ciudad Segura en el enlace PP-2766.,Cambio de repisa ONS15035 en el nodo de Gaxiola TLPNXMGAO00.,Cisco,Hardware,Dañado,"",Optica,Fernando Estrada,TLPNXMGAO00
3078,632858739,4288056,Nov 28 2014 13:44:00,Nov,2014,Sergio Navarrete,Carlos Amador,Afectación de varios servicios en el 15454 NCGZXLPUA01.,Se reemplazo de la tarjeta 15454E-MRC-2.5G12= en NCGZXLPUA01 S5.,Cisco,Hardware,Dañado,"",Optica,Mario Rojas,NCGZXLPUA01
3107,632959087,MA141200937,Dec 08 2014 10:55:00,Dec,2014,Samuel Arguello,Marvic González,Modulo 15305-DC dañado.,Cambio de módulo 15305-DC Power 1.,Cisco,Hardware,Dañado,"",Optica,"",CRNVXOBOA09
